id_transacao,cpf_aluno,data_transacao,mes_referencia,valor,curso,cep_cobranca,cidade,uf,bairro,venda_em_feriado,horas_assistidas,tickets_suporte,nps_score,percentual_conclusao,data_processamento_utc
TX-53315,***.839.225-**,2024-08-29,2024-08,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53316,***.012.562-**,2024-05-22,2024-05,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53317,***.385.588-**,2024-03-01,2024-03,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,78.6,1.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53318,***.196.939-**,2024-11-09,2024-11,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53319,***.241.913-**,2024-10-16,2024-10,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53320,***.465.787-**,2024-11-09,2024-11,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53321,***.756.264-**,2024-06-19,2024-06,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53322,***.292.731-**,2024-06-08,2024-06,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53323,***.039.261-**,2024-09-09,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53324,***.431.594-**,2024-09-13,2024-09,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53325,***.175.823-**,2024-09-11,2024-09,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53326,***.180.513-**,2024-05-30,2024-05,99.9,Premium,70040010,Brasília,DF,Asa Norte,True,113.3,4.0,,,2026-06-15T15:36:00.445263+00:00
TX-53327,***.820.506-**,2024-06-21,2024-06,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,1.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-53328,***.935.340-**,2024-03-17,2024-03,899.0,Anual,80010010,Curitiba,PR,Centro,False,22.7,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53329,***.664.016-**,2024-03-12,2024-03,899.0,,50010000,Recife,PE,Santo Antônio,False,131.8,2.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53330,***.867.908-**,2024-09-29,2024-09,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53331,***.695.620-**,2024-11-30,2024-11,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53332,***.397.552-**,2024-07-01,2024-07,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53333,***.853.243-**,2024-07-04,2024-07,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,42.5,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-53334,***.700.284-**,2024-12-12,2024-12,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53335,***.451.046-**,2024-04-21,2024-04,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-53336,***.064.454-**,2024-12-29,2024-12,899.0,Anual,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53337,***.182.368-**,2024-02-10,2024-02,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,68.4,0.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53338,***.394.762-**,2024-04-21,2024-04,899.0,Anual,01001000,São Paulo,SP,Sé,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-53339,***.291.320-**,2024-10-28,2024-10,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53340,***.528.127-**,2024-08-21,2024-08,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53341,***.669.849-**,2024-11-21,2024-11,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53342,***.539.989-**,2024-04-17,2024-04,99.9,Premium,69010000,Manaus,AM,Centro,False,3.5,3.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53343,***.526.351-**,2024-08-07,2024-08,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53344,***.601.579-**,2024-01-04,2024-01,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,127.1,3.0,,,2026-06-15T15:36:00.445263+00:00
TX-53345,***.942.409-**,2024-03-10,2024-03,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53346,***.555.786-**,2024-02-15,2024-02,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,25.5,2.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53347,***.241.571-**,2024-03-26,2024-03,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,3.0,,,2026-06-15T15:36:00.445263+00:00
TX-53348,***.511.274-**,2024-06-19,2024-06,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53349,***.576.403-**,2024-07-21,2024-07,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53350,***.348.548-**,2024-10-30,2024-10,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,147.1,4.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53351,***.100.687-**,2024-12-18,2024-12,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53352,***.123.094-**,2024-04-04,2024-04,899.0,Anual,01001000,São Paulo,SP,Sé,False,14.5,3.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53353,***.443.106-**,2024-06-07,2024-06,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53354,***.899.499-**,2024-10-26,2024-10,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53355,***.244.079-**,2024-05-01,2024-05,49.9,Básico,70040010,Brasília,DF,Asa Norte,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-53356,***.879.509-**,2024-04-12,2024-04,49.9,,90010150,Porto Alegre,RS,Centro Histórico,False,131.7,0.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-53357,***.999.404-**,2024-10-19,2024-10,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53358,***.051.204-**,2024-09-07,2024-09,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-53359,***.016.245-**,2024-03-18,2024-03,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53360,***.068.486-**,2024-01-06,2024-01,99.9,Premium,01001000,São Paulo,SP,Sé,False,101.9,2.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-53361,***.142.620-**,2024-04-15,2024-04,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,5.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53362,***.329.839-**,2024-03-31,2024-03,99.9,Premium,69010000,Manaus,AM,Centro,True,20.6,0.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53363,***.899.718-**,2024-10-20,2024-10,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53364,***.126.978-**,2024-01-27,2024-01,99.9,Premium,80010010,Curitiba,PR,Centro,False,133.7,5.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53365,***.156.545-**,2024-01-02,2024-01,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,5.0,3.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-53366,***.692.743-**,2024-01-21,2024-01,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,1.0,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-53367,***.860.868-**,2024-12-09,2024-12,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53368,***.727.174-**,2024-09-11,2024-09,49.9,Básico,,,,,False,,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53369,***.326.909-**,2024-11-11,2024-11,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53370,***.613.473-**,2024-12-26,2024-12,49.9,Básico,,,,,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53371,***.102.627-**,2024-08-20,2024-08,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,97.1,4.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53372,***.366.271-**,2024-12-06,2024-12,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53373,***.605.233-**,2024-06-07,2024-06,99.9,,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53374,***.517.123-**,2024-06-09,2024-06,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53375,***.552.963-**,2024-09-22,2024-09,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53376,***.767.200-**,2024-08-31,2024-08,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53377,***.033.982-**,2024-06-20,2024-06,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,123.9,2.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-53378,***.423.394-**,2024-12-08,2024-12,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53379,***.513.552-**,2024-11-13,2024-11,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53380,***.408.585-**,2024-06-11,2024-06,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,11.2,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53381,***.687.007-**,2024-06-01,2024-06,49.9,Básico,80010010,Curitiba,PR,Centro,False,39.4,0.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53382,***.098.393-**,2024-11-13,2024-11,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53383,***.819.807-**,2024-11-28,2024-11,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53384,***.743.553-**,2024-12-12,2024-12,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53385,***.583.563-**,2024-07-05,2024-07,899.0,Anual,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53386,***.159.709-**,2024-01-23,2024-01,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53387,***.144.488-**,2024-08-28,2024-08,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53388,***.971.912-**,2024-09-06,2024-09,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53389,***.032.664-**,2024-10-09,2024-10,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,115.0,3.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-53390,***.114.367-**,2024-09-30,2024-09,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53391,***.300.119-**,2024-04-24,2024-04,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,143.2,5.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53392,***.884.434-**,2024-02-26,2024-02,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,1.7000000000000002,4.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53393,***.802.909-**,2024-12-10,2024-12,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53394,***.117.972-**,2024-01-09,2024-01,49.9,Básico,69010000,Manaus,AM,Centro,False,16.7,3.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-53395,***.660.464-**,2024-07-25,2024-07,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53396,***.489.138-**,2024-12-14,2024-12,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53397,***.832.192-**,2024-02-12,2024-02,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,107.9,3.0,,,2026-06-15T15:36:00.445263+00:00
TX-53398,***.440.496-**,2024-08-23,2024-08,899.0,Anual,80010010,Curitiba,PR,Centro,False,146.6,0.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53399,***.306.853-**,2024-11-13,2024-11,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53400,***.189.616-**,2024-08-24,2024-08,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53401,***.786.235-**,2024-03-19,2024-03,99.9,Premium,01001000,São Paulo,SP,Sé,False,125.2,1.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-53402,***.375.374-**,2024-07-09,2024-07,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,131.2,1.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-53403,***.158.624-**,2024-07-18,2024-07,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53404,***.457.230-**,2024-05-07,2024-05,899.0,Anual,69010000,Manaus,AM,Centro,False,96.0,1.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53405,***.531.340-**,2024-05-15,2024-05,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,101.8,0.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53406,***.179.749-**,2024-07-18,2024-07,899.0,Anual,69010000,Manaus,AM,Centro,False,41.6,4.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-53407,***.530.515-**,2024-07-21,2024-07,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53408,***.622.292-**,2024-12-24,2024-12,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53409,***.060.715-**,2024-01-27,2024-01,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53410,***.329.092-**,2024-03-31,2024-03,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,True,64.6,2.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-53411,***.912.127-**,2024-03-25,2024-03,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53412,***.546.157-**,2024-04-24,2024-04,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,120.3,1.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53413,***.660.465-**,2024-05-21,2024-05,49.9,Básico,80010010,Curitiba,PR,Centro,False,146.1,2.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-53414,***.636.004-**,2024-12-14,2024-12,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53415,***.766.191-**,2024-10-11,2024-10,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53416,***.678.214-**,2024-04-24,2024-04,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53417,***.867.808-**,2024-10-19,2024-10,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53418,***.556.608-**,2024-10-03,2024-10,899.0,Anual,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53419,***.396.737-**,2024-10-27,2024-10,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53420,***.790.833-**,2024-01-30,2024-01,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,99.7,3.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53421,***.818.661-**,2024-10-04,2024-10,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53422,***.868.507-**,2024-01-01,2024-01,99.9,Premium,01001000,São Paulo,SP,Sé,True,,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-53423,***.643.690-**,2024-05-29,2024-05,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53424,***.360.765-**,2024-03-09,2024-03,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53425,***.469.021-**,2024-03-12,2024-03,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53426,***.225.678-**,2024-12-28,2024-12,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53427,***.458.701-**,2024-11-21,2024-11,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53428,***.531.607-**,2024-09-27,2024-09,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,122.8,4.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53429,***.754.181-**,2024-01-25,2024-01,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,120.4,3.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-53430,***.481.160-**,2024-10-04,2024-10,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53431,***.614.466-**,2024-07-27,2024-07,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,69.6,3.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-53432,***.651.588-**,2024-09-25,2024-09,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53433,***.438.480-**,2024-02-26,2024-02,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,93.5,1.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53434,***.309.997-**,2024-11-30,2024-11,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53435,***.935.889-**,2024-10-15,2024-10,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,5.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-53436,***.611.291-**,2024-04-21,2024-04,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,True,1.2,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-53437,***.552.472-**,2024-11-14,2024-11,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53438,***.342.028-**,2024-10-14,2024-10,899.0,Anual,80010010,Curitiba,PR,Centro,False,115.9,5.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-53439,***.891.775-**,2024-06-26,2024-06,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53440,***.973.642-**,2024-12-18,2024-12,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53441,***.803.056-**,2024-05-02,2024-05,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,95.5,4.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53442,***.953.816-**,2024-09-22,2024-09,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,137.9,3.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53443,***.484.399-**,2024-02-08,2024-02,49.9,Básico,01001000,São Paulo,SP,Sé,False,23.8,5.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-53444,***.254.257-**,2024-07-06,2024-07,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53445,***.075.699-**,2024-05-17,2024-05,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53446,***.855.852-**,2024-01-25,2024-01,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,84.9,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-53447,***.276.970-**,2024-10-21,2024-10,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,False,15.3,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53448,***.844.740-**,2024-09-07,2024-09,99.9,Premium,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-53449,***.759.545-**,2024-02-27,2024-02,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53450,***.227.051-**,2024-05-11,2024-05,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,105.4,5.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53451,***.301.817-**,2024-03-24,2024-03,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53452,***.088.634-**,2024-06-13,2024-06,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53453,***.927.524-**,2024-09-14,2024-09,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53454,***.945.637-**,2024-08-20,2024-08,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,39.9,5.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53455,***.477.422-**,2024-05-05,2024-05,49.9,Básico,80010010,Curitiba,PR,Centro,False,87.7,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53456,***.803.056-**,2024-06-12,2024-06,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,72.9,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-53457,***.203.265-**,2024-06-15,2024-06,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53458,***.766.189-**,2024-03-30,2024-03,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,68.3,5.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-53459,***.720.108-**,2024-06-13,2024-06,899.0,Anual,80010010,Curitiba,PR,Centro,False,88.4,3.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-53460,***.347.156-**,2024-04-26,2024-04,49.9,Básico,80010010,Curitiba,PR,Centro,False,3.2,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53461,***.524.831-**,2024-01-06,2024-01,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,123.3,1.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-53462,***.057.144-**,2024-07-18,2024-07,99.9,Premium,01001000,São Paulo,SP,Sé,False,83.7,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-53463,***.855.451-**,2024-02-10,2024-02,49.9,Básico,69010000,Manaus,AM,Centro,False,55.6,1.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-53464,***.848.872-**,2024-08-20,2024-08,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,75.5,1.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-53465,***.170.454-**,2024-09-09,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53466,***.416.052-**,2024-04-09,2024-04,899.0,Anual,01001000,São Paulo,SP,Sé,False,149.7,4.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-53467,***.531.279-**,2024-12-08,2024-12,99.9,,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53468,***.191.907-**,2024-04-23,2024-04,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53469,***.017.774-**,2024-02-13,2024-02,49.9,Básico,70040010,Brasília,DF,Asa Norte,True,,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-53470,***.531.607-**,2024-11-11,2024-11,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53471,***.998.242-**,2024-04-20,2024-04,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53472,***.436.271-**,2024-08-27,2024-08,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53473,***.531.105-**,2024-08-03,2024-08,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53474,***.834.826-**,2024-11-24,2024-11,899.0,Anual,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53475,***.590.073-**,2024-03-03,2024-03,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53476,***.832.812-**,2024-01-08,2024-01,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,102.3,5.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-53477,***.949.387-**,2024-09-15,2024-09,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53478,***.840.333-**,2024-12-17,2024-12,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-53479,***.977.115-**,2024-11-24,2024-11,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
